tenure_months,monthly_charges,total_charges,contract_type,payment_method,support_tickets,churn
67,47.7,3195.9,month_to_month,electronic_check,1,0
59,82.57,4871.63,one_year,credit_card,1,0
51,37.83,1929.33,month_to_month,electronic_check,3,0
23,22.44,516.12,one_year,credit_card,0,0
38,66.61,2531.18,two_year,credit_card,2,0
2,105.36,210.72,one_year,bank_transfer,2,1
43,25.31,1088.33,month_to_month,electronic_check,2,1
29,109.34,3170.86,month_to_month,credit_card,3,1
38,37.84,1437.92,two_year,credit_card,1,0
71,116.65,8282.15,two_year,electronic_check,1,0
36,42.69,1536.84,two_year,credit_card,2,0
3,56.8,170.4,two_year,electronic_check,2,1
26,43.6,1133.6,month_to_month,credit_card,0,0
27,93.55,2525.85,two_year,bank_transfer,2,0
9,36.27,326.43,month_to_month,electronic_check,3,1
38,112.86,4288.68,one_year,bank_transfer,2,0
5,37.02,185.1,month_to_month,credit_card,3,1
46,21.66,996.36,two_year,credit_card,3,0
4,113.81,455.24,month_to_month,bank_transfer,2,1
20,93.24,1864.8,month_to_month,credit_card,3,1
71,50.86,3611.06,month_to_month,bank_transfer,1,0
55,65.84,3621.2,one_year,credit_card,1,0
51,66.3,3381.3,month_to_month,bank_transfer,0,0
49,110.07,5393.43,one_year,electronic_check,1,0
16,76.04,1216.64,month_to_month,credit_card,1,0
65,33.21,2158.65,month_to_month,electronic_check,1,0
23,87.94,2022.62,two_year,credit_card,0,0
70,53.88,3771.6,one_year,credit_card,0,0
25,89.01,2225.25,one_year,credit_card,0,0
31,53.84,1669.04,one_year,bank_transfer,4,0
28,67.24,1882.72,one_year,bank_transfer,0,0
9,39.66,356.94,two_year,bank_transfer,1,0
32,30.64,980.48,two_year,bank_transfer,2,0
13,54.92,713.96,month_to_month,credit_card,1,0
55,82.19,4520.45,month_to_month,credit_card,0,0
52,51.85,2696.2,month_to_month,credit_card,3,0
10,44.75,447.5,month_to_month,bank_transfer,3,1
33,99.78,3292.74,one_year,bank_transfer,1,0
35,45.1,1578.5,one_year,bank_transfer,0,0
40,116.83,4673.2,one_year,electronic_check,1,0
31,77.16,2391.96,two_year,credit_card,2,0
72,91.19,6565.68,month_to_month,credit_card,2,0
41,103.5,4243.5,one_year,electronic_check,2,1
56,64.25,3598.0,month_to_month,credit_card,0,0
10,95.79,957.9,month_to_month,bank_transfer,1,1
20,58.64,1172.8,month_to_month,electronic_check,3,0
34,109.42,3720.28,month_to_month,electronic_check,0,1
71,119.26,8467.46,one_year,credit_card,0,0
72,78.41,5645.52,one_year,credit_card,2,0
23,31.45,723.35,month_to_month,credit_card,0,0
52,96.4,5012.8,month_to_month,electronic_check,2,0
55,92.45,5084.75,month_to_month,bank_transfer,1,0
9,51.47,463.23,one_year,credit_card,3,1
27,48.74,1315.98,month_to_month,bank_transfer,0,0
60,107.85,6471.0,month_to_month,electronic_check,1,0
53,33.2,1759.6,month_to_month,bank_transfer,1,0
29,116.69,3384.01,month_to_month,bank_transfer,0,0
35,112.23,3928.05,one_year,credit_card,2,0
34,75.26,2558.84,month_to_month,bank_transfer,1,0
35,24.21,847.35,one_year,electronic_check,3,0
19,23.53,447.07,one_year,bank_transfer,3,0
27,47.35,1278.45,month_to_month,electronic_check,3,1
46,52.51,2415.46,month_to_month,bank_transfer,1,1
38,96.88,3681.44,two_year,credit_card,1,0
34,117.06,3980.04,month_to_month,credit_card,1,1
71,83.05,5896.55,month_to_month,credit_card,0,0
55,92.09,5064.95,one_year,bank_transfer,2,0
13,113.3,1472.9,two_year,bank_transfer,2,1
14,67.61,946.54,month_to_month,credit_card,1,0
63,95.86,6039.18,one_year,credit_card,2,0
31,45.25,1402.75,month_to_month,bank_transfer,1,0
1,39.8,39.8,one_year,electronic_check,3,1
71,74.39,5281.69,month_to_month,bank_transfer,2,0
14,90.29,1264.06,month_to_month,bank_transfer,4,1
57,107.85,6147.45,one_year,electronic_check,1,0
64,94.29,6034.56,month_to_month,credit_card,3,0
54,87.54,4727.16,month_to_month,credit_card,2,0
67,36.66,2456.22,one_year,bank_transfer,0,0
3,29.85,89.55,month_to_month,electronic_check,2,0
25,29.86,746.5,month_to_month,credit_card,1,0
39,93.95,3664.05,two_year,bank_transfer,5,0
16,72.0,1152.0,month_to_month,bank_transfer,0,0
39,76.8,2995.2,one_year,credit_card,1,0
52,115.88,6025.76,month_to_month,bank_transfer,2,1
10,31.97,319.7,two_year,bank_transfer,4,0
58,23.62,1369.96,month_to_month,credit_card,2,0
51,87.53,4464.03,two_year,bank_transfer,0,0
8,115.25,922.0,one_year,electronic_check,0,0
38,58.23,2212.74,two_year,bank_transfer,3,0
40,95.91,3836.4,one_year,credit_card,4,0
36,110.05,3961.8,month_to_month,electronic_check,1,1
13,57.28,744.64,month_to_month,credit_card,1,1
20,21.67,433.4,one_year,bank_transfer,1,0
43,65.29,2807.47,one_year,credit_card,0,0
41,38.87,1593.67,month_to_month,bank_transfer,2,0
55,49.6,2728.0,month_to_month,credit_card,3,1
55,108.19,5950.45,one_year,credit_card,0,0
22,89.75,1974.5,month_to_month,electronic_check,4,1
51,26.24,1338.24,two_year,credit_card,3,0
63,49.24,3102.12,two_year,bank_transfer,2,0
12,36.87,442.44,one_year,electronic_check,2,0
7,87.41,611.87,two_year,electronic_check,0,1
53,69.26,3670.78,month_to_month,bank_transfer,1,0
14,74.46,1042.44,two_year,credit_card,2,1
55,44.2,2431.0,month_to_month,bank_transfer,4,1
2,56.26,112.52,two_year,electronic_check,0,0
12,32.2,386.4,one_year,credit_card,1,0
70,46.2,3234.0,one_year,credit_card,1,0
68,56.57,3846.76,month_to_month,credit_card,6,0
39,28.71,1119.69,month_to_month,bank_transfer,0,0
51,96.6,4926.6,month_to_month,electronic_check,1,1
59,95.24,5619.16,one_year,credit_card,1,0
29,66.0,1914.0,month_to_month,bank_transfer,0,0
59,109.8,6478.2,month_to_month,bank_transfer,1,0
12,111.99,1343.88,month_to_month,credit_card,2,1
48,71.07,3411.36,one_year,credit_card,2,0
20,22.27,445.4,one_year,electronic_check,5,0
59,104.78,6182.02,month_to_month,bank_transfer,3,0
29,73.25,2124.25,one_year,credit_card,3,1
28,57.31,1604.68,one_year,electronic_check,1,0
19,31.43,597.17,month_to_month,credit_card,1,1
24,99.74,2393.76,month_to_month,credit_card,3,1
25,73.15,1828.75,month_to_month,credit_card,0,1
58,113.1,6559.8,month_to_month,electronic_check,2,0
47,50.57,2376.79,month_to_month,electronic_check,1,0
26,57.26,1488.76,one_year,electronic_check,0,0
49,79.35,3888.15,month_to_month,electronic_check,0,0
21,45.85,962.85,one_year,credit_card,1,0
64,33.41,2138.24,month_to_month,electronic_check,0,0
53,99.18,5256.54,one_year,credit_card,1,0
2,80.86,161.72,one_year,bank_transfer,0,0
22,69.39,1526.58,one_year,credit_card,1,0
14,24.56,343.84,month_to_month,credit_card,1,1
58,57.86,3355.88,month_to_month,credit_card,0,0
65,112.57,7317.05,month_to_month,credit_card,5,1
70,115.28,8069.6,one_year,credit_card,1,0
57,37.13,2116.41,one_year,credit_card,1,0
15,29.05,435.75,month_to_month,credit_card,3,1
29,96.44,2796.76,month_to_month,credit_card,1,0
16,107.8,1724.8,one_year,bank_transfer,0,1
65,68.43,4447.95,two_year,credit_card,0,0
27,49.03,1323.81,one_year,credit_card,1,0
54,66.2,3574.8,month_to_month,credit_card,1,0
2,30.06,60.12,two_year,bank_transfer,0,1
2,88.48,176.96,month_to_month,electronic_check,0,1
8,20.41,163.28,month_to_month,bank_transfer,2,0
20,99.46,1989.2,two_year,electronic_check,1,1
23,118.15,2717.45,month_to_month,credit_card,1,0
23,21.9,503.7,one_year,credit_card,1,0
48,42.44,2037.12,one_year,bank_transfer,0,0
6,27.3,163.8,one_year,bank_transfer,2,0
56,48.14,2695.84,one_year,bank_transfer,1,0
16,104.89,1678.24,month_to_month,bank_transfer,3,1
47,32.3,1518.1,two_year,bank_transfer,1,0
2,79.69,159.38,month_to_month,credit_card,2,1
47,99.89,4694.83,month_to_month,credit_card,2,0
15,48.17,722.55,month_to_month,bank_transfer,1,0
57,25.82,1471.74,month_to_month,credit_card,4,0
39,99.1,3864.9,month_to_month,electronic_check,2,1
24,82.59,1982.16,one_year,electronic_check,0,0
66,30.78,2031.48,month_to_month,credit_card,1,0
44,53.72,2363.68,month_to_month,bank_transfer,2,0
57,93.93,5354.01,month_to_month,electronic_check,0,1
63,79.54,5011.02,month_to_month,bank_transfer,1,0
70,113.48,7943.6,one_year,electronic_check,1,0
9,39.08,351.72,month_to_month,credit_card,1,1
8,42.14,337.12,month_to_month,credit_card,2,1
47,29.15,1370.05,one_year,bank_transfer,2,0
19,85.19,1618.61,two_year,bank_transfer,3,0
34,90.99,3093.66,one_year,bank_transfer,1,0
33,57.77,1906.41,one_year,bank_transfer,4,0
34,107.85,3666.9,two_year,bank_transfer,0,0
29,95.77,2777.33,one_year,electronic_check,4,0
36,70.76,2547.36,one_year,bank_transfer,1,0
28,86.12,2411.36,one_year,credit_card,3,1
31,53.96,1672.76,two_year,electronic_check,1,0
16,98.92,1582.72,month_to_month,credit_card,1,0
53,32.99,1748.47,month_to_month,credit_card,2,0
60,41.44,2486.4,two_year,bank_transfer,1,0
24,107.09,2570.16,month_to_month,credit_card,1,1
6,105.87,635.22,month_to_month,electronic_check,3,1
18,25.67,462.06,month_to_month,bank_transfer,1,0
32,73.54,2353.28,one_year,credit_card,2,0
38,82.99,3153.62,month_to_month,electronic_check,0,1
29,55.29,1603.41,month_to_month,electronic_check,1,1
58,79.86,4631.88,month_to_month,bank_transfer,1,0
48,102.52,4920.96,month_to_month,bank_transfer,3,0
61,99.59,6074.99,one_year,credit_card,3,0
22,88.61,1949.42,month_to_month,bank_transfer,4,1
17,115.76,1967.92,month_to_month,electronic_check,0,1
63,35.8,2255.4,two_year,credit_card,1,0
28,87.87,2460.36,two_year,electronic_check,0,0
35,30.35,1062.25,month_to_month,electronic_check,1,1
19,37.09,704.71,month_to_month,electronic_check,2,1
58,53.18,3084.44,two_year,electronic_check,2,0
1,46.54,46.54,one_year,bank_transfer,3,0
7,75.59,529.13,two_year,bank_transfer,2,0
23,70.32,1617.36,one_year,bank_transfer,2,0
72,73.33,5279.76,month_to_month,electronic_check,5,0
20,99.87,1997.4,two_year,bank_transfer,2,0
37,45.11,1669.07,month_to_month,credit_card,3,1
63,57.92,3648.96,one_year,bank_transfer,3,0
57,83.34,4750.38,two_year,electronic_check,2,0
17,72.88,1238.96,one_year,electronic_check,0,0
35,20.14,704.9,month_to_month,credit_card,1,0
72,80.3,5781.6,two_year,credit_card,4,0
71,105.82,7513.22,month_to_month,credit_card,0,0
7,106.35,744.45,month_to_month,bank_transfer,2,1
52,114.25,5941.0,month_to_month,bank_transfer,1,1
1,57.12,57.12,month_to_month,bank_transfer,0,1
44,114.0,5016.0,month_to_month,bank_transfer,2,0
57,61.62,3512.34,month_to_month,credit_card,0,0
66,29.86,1970.76,month_to_month,electronic_check,0,0
18,97.77,1759.86,month_to_month,credit_card,1,1
62,109.34,6779.08,month_to_month,credit_card,3,0
13,79.95,1039.35,two_year,electronic_check,0,1
54,24.1,1301.4,month_to_month,credit_card,1,0
69,24.31,1677.39,month_to_month,credit_card,2,0
20,54.54,1090.8,two_year,credit_card,2,0
66,70.94,4682.04,month_to_month,electronic_check,0,0
10,78.0,780.0,month_to_month,electronic_check,2,1
23,107.44,2471.12,month_to_month,bank_transfer,2,1
71,26.48,1880.08,one_year,bank_transfer,1,0
33,95.56,3153.48,month_to_month,credit_card,1,0
61,67.05,4090.05,two_year,credit_card,0,0
14,75.09,1051.26,one_year,credit_card,4,0
22,43.26,951.72,month_to_month,credit_card,2,1
48,40.24,1931.52,month_to_month,bank_transfer,3,0
54,61.22,3305.88,two_year,electronic_check,1,0
72,116.01,8352.72,month_to_month,bank_transfer,2,0
68,84.82,5767.76,one_year,credit_card,3,0
6,90.29,541.74,one_year,bank_transfer,2,0
62,77.89,4829.18,month_to_month,electronic_check,2,0
1,29.92,29.92,two_year,bank_transfer,2,1
55,67.71,3724.05,month_to_month,bank_transfer,1,0
2,59.41,118.82,one_year,bank_transfer,0,0
51,104.4,5324.4,month_to_month,credit_card,1,0
48,90.54,4345.92,month_to_month,credit_card,0,0
44,77.94,3429.36,one_year,electronic_check,2,0
26,84.56,2198.56,two_year,bank_transfer,1,0
72,36.38,2619.36,one_year,electronic_check,2,0
71,62.71,4452.41,two_year,electronic_check,2,0
57,24.5,1396.5,month_to_month,bank_transfer,3,0
66,109.61,7234.26,one_year,electronic_check,2,0
47,38.44,1806.68,month_to_month,credit_card,0,0
10,82.72,827.2,two_year,electronic_check,1,1
22,86.24,1897.28,two_year,bank_transfer,2,0
71,37.75,2680.25,month_to_month,credit_card,1,0
45,77.22,3474.9,month_to_month,credit_card,1,0
65,98.88,6427.2,one_year,credit_card,0,0
28,109.28,3059.84,one_year,electronic_check,2,0
32,94.89,3036.48,month_to_month,bank_transfer,1,0
67,106.59,7141.53,one_year,bank_transfer,0,0
47,106.27,4994.69,one_year,bank_transfer,2,0
15,70.68,1060.2,one_year,electronic_check,1,1
42,54.23,2277.66,month_to_month,electronic_check,1,0
11,97.67,1074.37,month_to_month,credit_card,1,1
41,84.68,3471.88,one_year,credit_card,1,0
35,92.72,3245.2,month_to_month,credit_card,2,1
13,92.04,1196.52,month_to_month,credit_card,1,1
12,97.02,1164.24,one_year,electronic_check,0,1
64,92.63,5928.32,month_to_month,credit_card,1,0
66,62.59,4130.94,two_year,electronic_check,2,0
6,99.8,598.8,month_to_month,bank_transfer,1,1
59,55.73,3288.07,two_year,bank_transfer,1,0
62,114.18,7079.16,two_year,electronic_check,1,0
5,94.2,471.0,one_year,credit_card,2,1
2,31.87,63.74,two_year,credit_card,1,0
43,73.9,3177.7,one_year,electronic_check,3,0
54,29.78,1608.12,one_year,credit_card,3,0
31,93.36,2894.16,one_year,bank_transfer,2,0
64,58.56,3747.84,month_to_month,credit_card,1,0
61,110.66,6750.26,month_to_month,credit_card,3,0
66,36.54,2411.64,two_year,credit_card,0,0
34,24.21,823.14,month_to_month,credit_card,0,0
45,59.15,2661.75,one_year,bank_transfer,2,0
48,47.06,2258.88,month_to_month,electronic_check,0,0
10,89.95,899.5,one_year,credit_card,3,1
42,115.3,4842.6,month_to_month,credit_card,1,0
34,93.34,3173.56,two_year,bank_transfer,0,0
63,77.82,4902.66,two_year,credit_card,4,0
22,32.76,720.72,month_to_month,credit_card,1,0
13,117.46,1526.98,month_to_month,bank_transfer,2,1
72,63.83,4595.76,one_year,bank_transfer,1,0
48,100.92,4844.16,month_to_month,credit_card,0,0
3,36.33,108.99,one_year,credit_card,2,0
